Date,Team 1,Team 2,Score 1,Score 2
02/06/2025,North Dakota,Nebraska Omaha,77,80
02/06/2025,UMBC,New Hampshire,78,79
02/06/2025,Bellarmine,North Florida,88,95
02/06/2025,Montana St.,Northern Arizona,64,69
02/06/2025,Montana,Northern Colorado,86,78
02/06/2025,Youngstown St.,Oakland,84,75
02/06/2025,Maryland,Ohio St.,70,73
02/06/2025,Washington St.,Oregon St.,74,82
02/06/2025,San Diego,Pacific,69,71
02/06/2025,Santa Clara,Portland,97,50
02/06/2025,Canisius,Quinnipiac,71,89
02/06/2025,Rider,Sacred Heart,77,89
02/06/2025,Le Moyne,Saint Francis,78,86
02/06/2025,Saint Mary's,San Francisco,64,65
02/06/2025,Tarleton St.,Seattle,54,91
02/06/2025,Saint Peter's,Siena,63,77
02/06/2025,St. Thomas,South Dakota St.,86,102
02/06/2025,Temple,South Florida,91,100
02/06/2025,Little Rock,Southern Indiana,74,56
02/06/2025,Jacksonville,Stetson,74,65
02/06/2025,Towson,Stony Brook,66,59
02/06/2025,Lindenwood,Tennessee Martin,52,51
02/06/2025,Western Illinois,Tennessee St.,69,87
02/06/2025,SIUE,Tennessee Tech,75,58
02/06/2025,UC Riverside,UC San Diego,71,91
02/06/2025,Gardner Webb,UNC Asheville,70,78
02/06/2025,Abilene Christian,Utah Tech,86,72
02/06/2025,UT Arlington,Utah Valley,73,94
02/06/2025,LIU,Wagner,60,47
02/07/2025,San Jose St.,Boise St.,52,79
02/07/2025,St. John's,Connecticut,68,62
02/07/2025,VCU,Dayton,73,68
02/07/2025,Utah St.,Fresno St.,89,81
02/07/2025,Princeton,Penn,61,59
02/07/2025,USC,Purdue,72,90
02/07/2025,Saint Louis,Saint Joseph's,63,76
02/08/2025,New Mexico,Air Force,88,53
02/08/2025,South Alabama,Akron,67,80
02/08/2025,Southern,Alabama A&M,81,68
02/08/2025,Grambling St.,Alabama St.,77,67
02/08/2025,Vermont,Albany,68,62
02/08/2025,Arkansas Pine Bluff,Alcorn St.,60,79
02/08/2025,Texas Tech,Arizona,73,82
02/08/2025,Alabama,Arkansas,85,81
02/08/2025,Bucknell,Army,110,116
02/08/2025,Florida,Auburn,90,81
02/08/2025,Central Arkansas,Austin Peay,67,90
02/08/2025,Southern Miss,Ball St.,76,77
02/08/2025,UCF,Baylor,76,91
02/08/2025,Missouri St.,Belmont,68,85
02/08/2025,Bryant,Binghamton,78,71
02/08/2025,Coastal Carolina,Bowling Green,53,67
02/08/2025,Georgia St.,Buffalo,80,75
02/08/2025,Providence,Butler,81,82
02/08/2025,Grand Canyon,Cal Baptist,71,85
02/08/2025,UC Davis,Cal St. Fullerton,65,49
02/08/2025,Wake Forest,California,76,66
02/08/2025,Texas St.,Central Michigan,70,85
02/08/2025,Elon,Charleston,83,88
02/08/2025,Rice,Charlotte,75,78
02/08/2025,Furman,Chattanooga,72,85
02/08/2025,Saint Francis,Chicago St.,81,69
02/08/2025,BYU,Cincinnati,66,84
02/08/2025,Duke,Clemson,71,77
02/08/2025,Milwaukee,Cleveland St.,60,77
02/08/2025,Loyola MD,Colgate,68,82
02/08/2025,Houston,Colorado,69,59
02/08/2025,San Diego St.,Colorado St.,63,68
02/08/2025,Brown,Columbia,72,74
02/08/2025,Yale,Cornell,103,88
02/08/2025,Marquette,Creighton,67,77
02/08/2025,Harvard,Dartmouth,56,76
02/08/2025,Richmond,Davidson,60,71
02/08/2025,William & Mary,Delaware,64,74
02/08/2025,St. Thomas,Denver,79,76
02/08/2025,Youngstown St.,Detroit Mercy,87,72
02/08/2025,Indiana St.,Drake,81,85
02/08/2025,UNC Wilmington,Drexel,81,79
02/08/2025,Loyola Chicago,Duquesne,56,69
02/08/2025,Samford,East Tennessee St.,59,66
02/08/2025,Old Dominion,Eastern Michigan,70,76
02/08/2025,Portland St.,Eastern Washington,67,72
02/08/2025,Bradley,Evansville,80,74
02/08/2025,Sacred Heart,Fairfield,77,71
02/08/2025,Wagner,Fairleigh Dickinson,58,69
02/08/2025,Louisiana Tech,FIU,82,71
02/08/2025,Charleston Southern,Gardner Webb,79,72
02/08/2025,Rhode Island,George Mason,67,82
02/08/2025,Seton Hall,Georgetown,46,60
02/08/2025,Mississippi St.,Georgia,76,75
02/08/2025,UNC Asheville,High Point,100,104
02/08/2025,Stony Brook,Hofstra,80,75
02/08/2025,Boston University,Holy Cross,52,72
02/08/2025,New Orleans,Houston Christian,68,81
02/08/2025,North Carolina Central,Howard,78,82
02/08/2025,Sacramento St.,Idaho,76,78
02/08/2025,Southeastern Louisiana,Incarnate Word,71,66
02/08/2025,Michigan,Indiana,70,67
02/08/2025,Wisconsin,Iowa,74,63
02/08/2025,TCU,Iowa St.,52,82
02/08/2025,Mississippi Valley St.,Jackson St.,44,92
02/08/2025,Bellarmine,Jacksonville,64,73
02/08/2025,Western Kentucky,Jacksonville St.,83,85
02/08/2025,North Dakota,Kansas City,69,80
02/08/2025,Kansas,Kansas St.,73,81
02/08/2025,Middle Tennessee,Kennesaw St.,76,75
02/08/2025,Arkansas St.,Kent St.,75,76
02/08/2025,South Carolina,Kentucky,57,80
02/08/2025,Navy,Lafayette,51,61
02/08/2025,UT Rio Grande Valley,Lamar,68,70
02/08/2025,American,Lehigh,78,75
02/08/2025,Sam Houston St.,Liberty,61,64
02/08/2025,Stonehill,LIU,59,62
02/08/2025,CSUN,Long Beach St.,81,80
02/08/2025,Radford,Longwood,71,69
02/08/2025,Miami FL,Louisville,78,88
02/08/2025,San Francisco,Loyola Marymount,72,66
02/08/2025,Mississippi,LSU,72,70
02/08/2025,UMBC,Maine,50,73
02/08/2025,Saint Peter's,Manhattan,83,84
02/08/2025,Iona,Marist,75,71
02/08/2025,Northwestern St.,McNeese,50,65
02/08/2025,Wofford,Mercer,77,66
02/08/2025,Le Moyne,Mercyhurst,78,82
02/08/2025,Canisius,Merrimack,51,69
02/08/2025,Troy,Miami OH,62,69
02/08/2025,Oregon,Michigan St.,74,86
02/08/2025,Illinois,Minnesota,95,74
02/08/2025,Texas A&M,Missouri,67,64
02/08/2025,Towson,Monmouth,73,67
02/08/2025,Little Rock,Morehead St.,76,62
02/08/2025,North Dakota St.,Nebraska Omaha,74,85
02/08/2025,NJIT,New Hampshire,69,80
02/08/2025,UTEP,New Mexico St.,66,63
02/08/2025,East Texas A&M,Nicholls,65,81
02/08/2025,Pittsburgh,North Carolina,66,67
02/08/2025,Florida Gulf Coast,North Florida,84,70
02/08/2025,Tulane,North Texas,66,76
02/08/2025,Hampton,Northeastern,84,75
02/08/2025,Montana,Northern Arizona,83,80
02/08/2025,Montana St.,Northern Colorado,66,73
02/08/2025,Louisiana,Northern Illinois,66,64
02/08/2025,Illinois St.,Northern Iowa,65,68
02/08/2025,Robert Morris,Northern Kentucky,81,76
02/08/2025,Virginia Tech,Notre Dame,65,63
02/08/2025,Appalachian St.,Ohio,72,59
02/08/2025,Tennessee,Oklahoma,70,52
02/08/2025,South Dakota,Oral Roberts,75,74
02/08/2025,Saint Mary's,Oregon St.,63,49
02/08/2025,Gonzaga,Pacific,78,61
02/08/2025,Bethune Cookman,Prairie View A&M,85,82
02/08/2025,Green Bay,Purdue Fort Wayne,74,89
02/08/2025,Lipscomb,Queens,94,81
02/08/2025,Niagara,Quinnipiac,76,75
02/08/2025,Siena,Rider,59,61
02/08/2025,San Diego,Santa Clara,70,93
02/08/2025,UT Arlington,Seattle,65,67
02/08/2025,Mid Atlantic Christian,South Carolina St.,75,114
02/08/2025,Illinois Chicago,Southern Illinois,67,79
02/08/2025,Southeast Missouri,Southern Indiana,79,74
02/08/2025,Abilene Christian,Southern Utah,84,70
02/08/2025,N.C. State,Stanford,73,74
02/08/2025,Texas A&M Corpus Chris,Stephen F. Austin,64,78
02/08/2025,Eastern Kentucky,Stetson,83,58
02/08/2025,Boston College,Syracuse,86,95
02/08/2025,Western Illinois,Tennessee Martin,70,81
02/08/2025,Lindenwood,Tennessee St.,76,84
02/08/2025,Eastern Illinois,Tennessee Tech,54,59
02/08/2025,Florida A&M,Texas Southern,66,64
02/08/2025,James Madison,Toledo,69,72
02/08/2025,Florida Atlantic,Tulsa,79,55
02/08/2025,UC San Diego,UC Irvine,85,67
02/08/2025,Cal St. Bakersfield,UC Riverside,64,69
02/08/2025,Hawaii,UC Santa Barbara,72,76
02/08/2025,Penn St.,UCLA,54,78
02/08/2025,Western Carolina,UNC Greensboro,70,74
02/08/2025,Winthrop,USC Upstate,105,95
02/08/2025,Tarleton St.,Utah Valley,56,81
02/08/2025,East Carolina,UTSA,80,79
02/08/2025,Murray St.,Valparaiso,74,56
02/08/2025,Texas,Vanderbilt,78,86
02/08/2025,Georgia Tech,Virginia,61,75
02/08/2025,The Citadel,VMI,70,82
02/08/2025,Northwestern,Washington,71,76
02/08/2025,Pepperdine,Washington St.,86,87
02/08/2025,Idaho St.,Weber St.,72,67
02/08/2025,North Alabama,West Georgia,78,61
02/08/2025,Utah,West Virginia,61,72
02/08/2025,Georgia Southern,Western Michigan,83,57
02/08/2025,IU Indy,Wright St.,73,91
02/08/2025,UNLV,Wyoming,68,57
02/09/2025,Massachusetts,La Salle,78,55
02/09/2025,Rutgers,Maryland,81,90
02/09/2025,Temple,Memphis,82,90
02/09/2025,Ohio St.,Nebraska,71,79
02/09/2025,Arizona St.,Oklahoma St.,73,86
02/09/2025,Wichita St.,South Florida,75,70
02/09/2025,George Washington,St. Bonaventure,62,52
02/09/2025,Xavier,Villanova,68,80
02/10/2025,Grambling St.,Alabama A&M,72,61
02/10/2025,Southern,Alabama St.,81,82
02/10/2025,Mississippi Valley St.,Alcorn St.,39,86
02/10/2025,Lafayette,American,58,60
02/10/2025,North Carolina A&T,Campbell,62,66
02/10/2025,North Carolina,Clemson,65,85
02/10/2025,Charlotte,Florida Atlantic,75,87
02/10/2025,Baylor,Houston,65,76
02/10/2025,Southeastern Louisiana,Houston Christian,69,60
02/10/2025,New Orleans,Incarnate Word,65,75
02/10/2025,Arkansas Pine Bluff,Jackson St.,78,94
02/10/2025,Texas A&M Corpus Chris,Lamar,56,67
02/10/2025,Howard,Maryland Eastern Shore,77,57
02/10/2025,East Texas A&M,McNeese,51,67
02/10/2025,Fresno St.,Nevada,69,94
02/10/2025,Northwestern St.,Nicholls,72,60
02/10/2025,Florida A&M,Prairie View A&M,78,67
02/10/2025,UT Rio Grande Valley,Stephen F. Austin,75,85
02/10/2025,Bethune Cookman,Texas Southern,80,77
02/11/2025,Western Michigan,Akron,92,105
02/11/2025,Eastern Michigan,Ball St.,84,86
02/11/2025,Ohio,Bowling Green,86,81
02/11/2025,Utah,Cincinnati,75,85
02/11/2025,Connecticut,Creighton,70,66
02/11/2025,UAB,East Carolina,75,82
02/11/2025,UCLA,Illinois,78,83
02/11/2025,Colorado,Kansas,59,71
02/11/2025,Arizona,Kansas St.,70,73
02/11/2025,Central Michigan,Kent St.,83,91
02/11/2025,Tennessee,Kentucky,64,75
02/11/2025,Southeast Missouri,Little Rock,57,45
02/11/2025,DePaul,Marquette,58,68
02/11/2025,Syracuse,Miami FL,84,91
02/11/2025,Toledo,Miami OH,80,92
02/11/2025,Purdue,Michigan,73,75
02/11/2025,Indiana,Michigan St.,71,67
02/11/2025,Florida,Mississippi St.,81,68
02/11/2025,Illinois Chicago,Murray St.,53,63
02/11/2025,Buffalo,Northern Illinois,73,67
02/11/2025,Indiana St.,Northern Iowa,73,88
02/11/2025,Northwestern,Oregon,75,81
02/11/2025,Loyola Marymount,Pepperdine,69,60
02/11/2025,North Texas,Rice,67,61
02/11/2025,Loyola Chicago,Richmond,87,80
02/11/2025,George Mason,Saint Louis,76,74
02/11/2025,Santa Clara,Saint Mary's,64,73
02/11/2025,San Diego St.,San Jose St.,69,66
02/11/2025,Pittsburgh,SMU,63,83
02/11/2025,Alabama,Texas,103,80
02/11/2025,Georgia,Texas A&M,53,69
02/11/2025,Iowa St.,UCF,77,65
02/11/2025,Air Force,UNLV,52,77
02/11/2025,Penn St.,USC,67,92
02/11/2025,Colorado St.,Utah St.,85,93
02/11/2025,Auburn,Vanderbilt,80,68
02/11/2025,BYU,West Virginia,73,69
02/12/2025,LSU,Arkansas,58,70
02/12/2025,Southern Miss,Arkansas St.,67,101
02/12/2025,Notre Dame,Boston College,97,94
02/12/2025,Southern Illinois,Bradley,64,78
02/12/2025,Boston University,Bucknell,60,76
02/12/2025,Presbyterian,Charleston Southern,70,71
02/12/2025,Robert Morris,Cleveland St.,68,59
02/12/2025,California,Duke,57,78
02/12/2025,Dayton,Fordham,93,76
02/12/2025,Mercer,Furman,72,96
02/12/2025,VCU,George Washington,80,72
02/12/2025,Stanford,Georgia Tech,52,60
02/12/2025,Colgate,Holy Cross,87,65
02/12/2025,Drake,Illinois St.,84,77
02/12/2025,Oakland,IU Indy,82,67
02/12/2025,Troy,Louisiana,74,56
02/12/2025,Army,Loyola MD,64,60
02/12/2025,Davidson,Massachusetts,77,68
02/12/2025,Oklahoma,Missouri,58,82
02/12/2025,Evansville,Missouri St.,54,71
02/12/2025,Louisville,N.C. State,91,66
02/12/2025,Lehigh,Navy,60,63
02/12/2025,Wyoming,New Mexico,67,71
02/12/2025,Canisius,Niagara,60,71
02/12/2025,Washington,Ohio St.,69,93
02/12/2025,Xavier,Providence,91,82
02/12/2025,St. Bonaventure,Rhode Island,64,68
02/12/2025,Iowa,Rutgers,84,73
02/12/2025,La Salle,Saint Joseph's,63,75
02/12/2025,Chattanooga,Samford,82,68
02/12/2025,Mississippi,South Carolina,72,68
02/12/2025,Oklahoma St.,TCU,72,73
02/12/2025,Tulsa,Temple,80,74
02/12/2025,Arizona St.,Texas Tech,106,111
02/12/2025,Wofford,The Citadel,74,71
02/12/2025,VMI,UNC Greensboro,54,80
02/12/2025,UNC Asheville,USC Upstate,92,85
02/12/2025,Belmont,Valparaiso,86,101
02/12/2025,St. John's,Villanova,71,73
02/12/2025,Florida St.,Wake Forest,72,70
02/12/2025,East Tennessee St.,Western Carolina,67,76
02/12/2025,UTSA,Wichita St.,64,69
02/12/2025,Radford,Winthrop,74,78
02/12/2025,Purdue Fort Wayne,Youngstown St.,71,93
02/13/2025,Seattle,Abilene Christian,59,75
02/13/2025,Florida Gulf Coast,Austin Peay,60,73
02/13/2025,Queens,Bellarmine,92,87
02/13/2025,NJIT,Bryant,66,88
02/13/2025,UC San Diego,Cal St. Bakersfield,73,54
02/13/2025,Cal Poly,Cal St. Fullerton,98,83
02/13/2025,Jacksonville,Central Arkansas,77,62
02/13/2025,Mercyhurst,Central Connecticut,63,73
02/13/2025,Appalachian St.,Coastal Carolina,64,46
02/13/2025,Tennessee St.,Eastern Illinois,66,49
02/13/2025,West Georgia,Eastern Kentucky,73,95
02/13/2025,North Carolina A&T,Elon,60,59
02/13/2025,Chicago St.,Fairleigh Dickinson,49,91
02/13/2025,James Madison,Georgia Southern,77,72
02/13/2025,Old Dominion,Georgia St.,75,97
02/13/2025,San Francisco,Gonzaga,77,88
02/13/2025,Drexel,Hampton,58,63
02/13/2025,Long Beach St.,Hawaii,60,62
02/13/2025,Longwood,High Point,72,83
02/13/2025,Wagner,Le Moyne,68,72
02/13/2025,Morehead St.,Lindenwood,60,73
02/13/2025,Stetson,Lipscomb,60,93
02/13/2025,Tennessee Tech,Little Rock,75,79
02/13/2025,Texas St.,Louisiana Monroe,72,60
02/13/2025,Kennesaw St.,Louisiana Tech,69,47
02/13/2025,Pacific,Loyola Marymount,83,58
02/13/2025,Idaho St.,Montana,68,81
02/13/2025,Weber St.,Montana St.,66,74
02/13/2025,Maryland,Nebraska,83,75
02/13/2025,Liberty,New Mexico St.,64,54
02/13/2025,North Florida,North Alabama,70,83
02/13/2025,Denver,North Dakota,68,64
02/13/2025,Oral Roberts,North Dakota St.,88,94
02/13/2025,Campbell,Northeastern,58,67
02/13/2025,San Diego,Pepperdine,81,88
02/13/2025,Oregon St.,Portland,72,84
02/13/2025,Northern Arizona,Portland St.,46,58
02/13/2025,Northern Colorado,Sacramento St.,77,61
02/13/2025,Jacksonville St.,Sam Houston St.,61,66
02/13/2025,Tennessee Martin,SIUE,76,71
02/13/2025,Marshall,South Alabama,82,91
02/13/2025,Kansas City,South Dakota,72,79
02/13/2025,Nebraska Omaha,South Dakota St.,85,98
02/13/2025,Memphis,South Florida,80,65
02/13/2025,Utah Tech,Southern Utah,74,76
02/13/2025,Saint Francis,Stonehill,74,79
02/13/2025,Monmouth,Stony Brook,79,69
02/13/2025,Grand Canyon,Tarleton St.,64,60
02/13/2025,Delaware,Towson,70,75
02/13/2025,UC Riverside,UC Davis,74,75
02/13/2025,UC Santa Barbara,UC Irvine,60,62
02/13/2025,Albany,UMass Lowell,90,88
02/13/2025,Binghamton,UMBC,77,81
02/13/2025,Charleston,UNC Wilmington,66,86
02/13/2025,Cal Baptist,UT Arlington,79,82
02/13/2025,FIU,UTEP,63,77
02/13/2025,New Hampshire,Vermont,59,79
02/13/2025,Southern Indiana,Western Illinois,62,87
02/13/2025,Hofstra,William & Mary,60,61
02/14/2025,Princeton,Brown,56,70
02/14/2025,Columbia,Dartmouth,56,78
02/14/2025,Northern Kentucky,Green Bay,73,60
02/14/2025,Cornell,Harvard,73,75
02/14/2025,UCLA,Indiana,72,68
02/14/2025,Rider,Iona,74,71
02/14/2025,Ohio,Kent St.,75,76
02/14/2025,Saint Louis,Loyola Chicago,69,78
02/14/2025,Merrimack,Manhattan,75,79
02/14/2025,Wright St.,Milwaukee,80,88
02/14/2025,Mount St. Mary's,Niagara,84,83
02/14/2025,Quinnipiac,Sacred Heart,99,90
02/14/2025,Fairfield,Saint Peter's,52,65
02/14/2025,Nevada,San Jose St.,73,58
02/14/2025,Marist,Siena,65,64
02/14/2025,Penn,Yale,71,72
02/15/2025,Auburn,Alabama,94,85
02/15/2025,Loyola MD,American,51,72
02/15/2025,Houston,Arizona,62,58
02/15/2025,TCU,Arizona St.,74,70
02/15/2025,Alabama St.,Arkansas Pine Bluff,75,63
02/15/2025,Troy,Arkansas St.,71,70
02/15/2025,Stetson,Austin Peay,63,76
02/15/2025,Northern Illinois,Ball St.,83,89
02/15/2025,West Virginia,Baylor,71,74
02/15/2025,West Georgia,Bellarmine,81,76
02/15/2025,Alcorn St.,Bethune Cookman,78,74
02/15/2025,Colgate,Boston University,91,93
02/15/2025,Penn,Brown,72,82
02/15/2025,UMBC,Bryant,79,81
02/15/2025,Bowling Green,Buffalo,63,59
02/15/2025,Georgetown,Butler,86,97
02/15/2025,Kansas St.,BYU,65,80
02/15/2025,Utah Tech,Cal Baptist,83,86
02/15/2025,Cal St. Fullerton,Cal St. Bakersfield,54,91
02/15/2025,North Florida,Central Arkansas,83,84
02/15/2025,Saint Francis,Central Connecticut,67,83
02/15/2025,Akron,Central Michigan,85,82
02/15/2025,East Carolina,Charlotte,75,59
02/15/2025,East Tennessee St.,Chattanooga,71,78
02/15/2025,James Madison,Coastal Carolina,74,73
02/15/2025,UCF,Colorado,63,76
02/15/2025,Wyoming,Colorado St.,53,88
02/15/2025,Cal Poly,CSUN,85,89
02/15/2025,Cornell,Dartmouth,49,88
02/15/2025,George Washington,Davidson,74,67
02/15/2025,Duquesne,Dayton,76,77
02/15/2025,Campbell,Delaware,96,91
02/15/2025,Howard,Delaware St.,69,90
02/15/2025,Stanford,Duke,70,106
02/15/2025,Lamar,East Texas A&M,65,55
02/15/2025,Tennessee Martin,Eastern Illinois,72,68
02/15/2025,Queens,Eastern Kentucky,80,86
02/15/2025,Toledo,Eastern Michigan,73,80
02/15/2025,Idaho,Eastern Washington,73,75
02/15/2025,South Carolina,Florida,67,88
02/15/2025,Jackson St.,Florida A&M,71,76
02/15/2025,Clemson,Florida St.,72,46
02/15/2025,UNLV,Fresno St.,52,51
02/15/2025,UNC Greensboro,Furman,58,50
02/15/2025,Saint Joseph's,George Mason,57,58
02/15/2025,Missouri,Georgia,87,74
02/15/2025,Old Dominion,Georgia Southern,75,78
02/15/2025,Appalachian St.,Georgia St.,65,70
02/15/2025,California,Georgia Tech,88,90
02/15/2025,Pepperdine,Gonzaga,55,107
02/15/2025,Texas Southern,Grambling St.,67,60
02/15/2025,Hofstra,Hampton,49,67
02/15/2025,Columbia,Harvard,75,87
02/15/2025,UC Irvine,Hawaii,66,49
02/15/2025,Michigan St.,Illinois,79,65
02/15/2025,Illinois St.,Indiana St.,76,85
02/15/2025,Cincinnati,Iowa St.,70,81
02/15/2025,Bucknell,Lafayette,75,69
02/15/2025,Chicago St.,Le Moyne,75,80
02/15/2025,Holy Cross,Lehigh,60,72
02/15/2025,Southern Indiana,Lindenwood,78,81
02/15/2025,Florida Gulf Coast,Lipscomb,68,82
02/15/2025,Fairleigh Dickinson,LIU,58,62
02/15/2025,Presbyterian,Longwood,77,68
02/15/2025,Marshall,Louisiana,68,79
02/15/2025,Southern Miss,Louisiana Monroe,74,81
02/15/2025,Jacksonville St.,Louisiana Tech,70,68
02/15/2025,Vermont,Maine,65,61
02/15/2025,Norfolk St.,Maryland Eastern Shore,75,63
02/15/2025,St. Bonaventure,Massachusetts,73,59
02/15/2025,VMI,Mercer,80,71
02/15/2025,Mississippi St.,Mississippi,81,71
02/15/2025,Alabama A&M,Mississippi Valley St.,82,70
02/15/2025,Weber St.,Montana,58,65
02/15/2025,Idaho St.,Montana St.,69,74
02/15/2025,Boston College,N.C. State,62,70
02/15/2025,Army,Navy,54,61
02/15/2025,UMass Lowell,New Hampshire,79,80
02/15/2025,FIU,New Mexico St.,48,76
02/15/2025,McNeese,New Orleans,78,64
02/15/2025,Binghamton,NJIT,75,71
02/15/2025,Jacksonville,North Alabama,79,92
02/15/2025,Charleston,North Carolina A&T,69,59
02/15/2025,Coppin St.,North Carolina Central,59,71
02/15/2025,Oral Roberts,North Dakota,77,88
02/15/2025,Denver,North Dakota St.,84,89
02/15/2025,Stony Brook,Northeastern,60,71
02/15/2025,Stephen F. Austin,Northwestern St.,70,68
02/15/2025,LSU,Oklahoma,82,79
02/15/2025,Texas Tech,Oklahoma St.,93,55
02/15/2025,Pacific,Oregon St.,65,79
02/15/2025,Washington,Penn St.,75,73
02/15/2025,Miami FL,Pittsburgh,65,74
02/15/2025,Loyola Marymount,Portland,78,89
02/15/2025,Northern Colorado,Portland St.,71,82
02/15/2025,Villanova,Providence,62,75
02/15/2025,Wisconsin,Purdue,94,84
02/15/2025,La Salle,Rhode Island,71,86
02/15/2025,Fordham,Richmond,66,70
02/15/2025,Purdue Fort Wayne,Robert Morris,69,76
02/15/2025,Northern Arizona,Sacramento St.,65,61
02/15/2025,Washington St.,Saint Mary's,56,77
02/15/2025,Kennesaw St.,Sam Houston St.,76,78
02/15/2025,San Francisco,San Diego,84,61
02/15/2025,Boise St.,San Diego St.,47,64
02/15/2025,Connecticut,Seton Hall,68,69
02/15/2025,Tennessee St.,SIUE,72,84
02/15/2025,Wake Forest,SMU,77,66
02/15/2025,Texas St.,South Alabama,65,70
02/15/2025,Morgan St.,South Carolina St.,62,90
02/15/2025,Tennessee Tech,Southeast Missouri,69,83
02/15/2025,Nicholls,Southeastern Louisiana,81,84
02/15/2025,Prairie View A&M,Southern,60,72
02/15/2025,Belmont,Southern Illinois,73,68
02/15/2025,Utah Valley,Southern Utah,70,68
02/15/2025,Nebraska Omaha,St. Thomas,84,95
02/15/2025,Mercyhurst,Stonehill,73,85
02/15/2025,North Carolina,Syracuse,88,82
02/15/2025,Seattle,Tarleton St.,64,67
02/15/2025,Vanderbilt,Tennessee,76,81
02/15/2025,Kentucky,Texas,78,82
02/15/2025,Arkansas,Texas A&M,61,69
02/15/2025,Incarnate Word,Texas A&M Corpus Chris,55,69
02/15/2025,Monmouth,Towson,54,80
02/15/2025,Rice,Tulane,78,81
02/15/2025,UTSA,Tulsa,76,80
02/15/2025,UC Santa Barbara,UC Riverside,69,81
02/15/2025,UC Davis,UC San Diego,60,85
02/15/2025,Charleston Southern,UNC Asheville,72,75
02/15/2025,Elon,UNC Wilmington,81,70
02/15/2025,Minnesota,USC,69,66
02/15/2025,Gardner Webb,USC Upstate,96,87
02/15/2025,Grand Canyon,UT Arlington,82,75
02/15/2025,Houston Christian,UT Rio Grande Valley,52,76
02/15/2025,Kansas,Utah,67,74
02/15/2025,Liberty,UTEP,76,69
02/15/2025,Virginia,Virginia Tech,73,70
02/15/2025,The Citadel,Western Carolina,73,76
02/15/2025,Morehead St.,Western Illinois,67,72
02/15/2025,Middle Tennessee,Western Kentucky,87,77
02/15/2025,Miami OH,Western Michigan,70,78
02/15/2025,Drexel,William & Mary,59,72
02/15/2025,High Point,Winthrop,88,66
02/15/2025,Samford,Wofford,76,68
02/15/2025,DePaul,Xavier,68,85
02/15/2025,Princeton,Yale,57,84
02/16/2025,Mount St. Mary's,Canisius,73,66
02/16/2025,Youngstown St.,Cleveland St.,68,60
02/16/2025,Bradley,Drake,61,59
02/16/2025,Valparaiso,Evansville,69,79
02/16/2025,Manhattan,Fairfield,80,67
02/16/2025,Wright St.,Green Bay,68,79
02/16/2025,Missouri St.,Illinois Chicago,58,63
02/16/2025,Iowa,Maryland,75,101
02/16/2025,Marist,Merrimack,61,60
02/16/2025,Northern Kentucky,Milwaukee,70,92
02/16/2025,Utah St.,New Mexico,79,82
02/16/2025,Nebraska,Northwestern,68,64
02/16/2025,Louisville,Notre Dame,75,60
02/16/2025,Detroit Mercy,Oakland,83,93
02/16/2025,Michigan,Ohio St.,86,83
02/16/2025,Rutgers,Oregon,57,75
02/16/2025,Iona,Quinnipiac,74,79
02/16/2025,Siena,Sacred Heart,80,73
02/16/2025,Rider,Saint Peter's,65,66
02/16/2025,South Dakota St.,South Dakota,94,91
02/16/2025,Creighton,St. John's,73,79
02/16/2025,Florida Atlantic,Temple,83,81
02/16/2025,South Florida,UAB,78,85
02/16/2025,Memphis,Wichita St.,79,84
02/17/2025,Alabama A&M,Arkansas Pine Bluff,75,61
02/17/2025,Arizona,Baylor,74,67
02/17/2025,Jackson St.,Bethune Cookman,84,71
02/17/2025,Lehigh,Bucknell,50,67
02/17/2025,Stephen F. Austin,East Texas A&M,76,74
02/17/2025,Alcorn St.,Florida A&M,76,85
02/17/2025,Prairie View A&M,Grambling St.,48,70
02/17/2025,Maryland Eastern Shore,Howard,62,86
02/17/2025,Alabama St.,Mississippi Valley St.,79,56
02/17/2025,Nicholls,New Orleans,78,62
02/17/2025,Delaware St.,Norfolk St.,84,96
02/17/2025,Morgan St.,North Carolina Central,92,78
02/17/2025,Lamar,Northwestern St.,75,65
02/17/2025,Coppin St.,South Carolina St.,57,87
02/17/2025,McNeese,Southeastern Louisiana,88,82
02/17/2025,Texas Southern,Southern,57,66
02/17/2025,Houston Christian,Texas A&M Corpus Chris,62,68
02/17/2025,Incarnate Word,UT Rio Grande Valley,66,60
02/17/2025,Kansas St.,Utah,69,74
02/17/2025,Duke,Virginia,80,62
02/18/2025,Northern Illinois,Akron,63,73
02/18/2025,Houston,Arizona St.,80,65
02/18/2025,Austin Peay,Bellarmine,68,94
02/18/2025,Virginia Tech,Boston College,36,54
02/18/2025,Kent St.,Bowling Green,91,84
02/18/2025,Western Michigan,Buffalo,97,64
02/18/2025,Kansas,BYU,57,91
02/18/2025,Nevada,Colorado St.,71,79
02/18/2025,Villanova,Connecticut,59,66
02/18/2025,Loyola Chicago,Davidson,77,69
02/18/2025,Lipscomb,Eastern Kentucky,57,66
02/18/2025,Miami OH,Eastern Michigan,66,76
02/18/2025,Oklahoma,Florida,63,85
02/18/2025,Jacksonville,Florida Gulf Coast,56,72
02/18/2025,Colorado,Iowa St.,65,79
02/18/2025,South Carolina,LSU,67,81
02/18/2025,Seton Hall,Marquette,56,80
02/18/2025,Purdue,Michigan St.,66,75
02/18/2025,Texas A&M,Mississippi St.,54,70
02/18/2025,West Georgia,North Alabama,62,80
